avg_daily_sales_sum,barcode_count,barcodes,current_winner,family_key,net_revenue_sum,product_ids,reorder_candidate,seller_sku_count,seller_sku_ids,sku_count,skus,sold_units_sum,stale_stock,stock_cover_days,stock_units_sum,stockout_risk,title,variant_count,variant_titles
1.017,2,"['1000036132811', '1000036132828']",False,product:1320552,0.0,[1320552],False,0,[],2,"['WONDERS-02743-АЛЫЙ', 'WONDERS-02743-БИРЮЗ']",0,False,10.8,11,True,Доски деревянные для выжигания по дереву Динозавры Драконы 2шт в наборе. Набор досок,2,['Доски деревянные для выжигания по дереву Динозавры Драконы 2шт в наборе. Набор досок']
1.017,2,"['4606088046778', '4606088046808']",False,product:2208159,0.0,[2208159],False,0,[],2,"['WONDERS-04677-КРАСН', 'WONDERS-04677-СИНИЙ']",0,False,16.7,17,False,Настольная игра Дубль Дуббль (Dobble) Дабл Микс / Животные на развитие внимания и реакцию,2,['Настольная игра Дубль Дуббль (Dobble) Дабл Микс / Животные на развитие внимания и реакцию']
1.017,6,"['1000069947642', '1000069947659', '1000069947666', '1000069947673', '1000069947680', '1000069947697']",False,product:2336930,0.0,[2336930],False,0,[],6,"['WONDERS-7045863-БЕЛЫЙ', 'WONDERS-7045863-ГОЛУБ', 'WONDERS-7045863-ИНДИГО', 'WONDERS-7045863-ЛАЗУР', 'WONDERS-7045863-ЛЕДЯН', 'WONDERS-7045863-МОРСК']",0,False,15.7,16,False,Конструктор робот «Полицейский транспорт» 6 видов,6,['Конструктор робот «Полицейский транспорт» 6 видов']
1.017,2,"['6900038234658', '6900044355989']",False,product:2974974,0.0,[2974974],False,2,"['БЕЖЕВ', 'БЕЛЫ']",2,"['WONDERS-НАКЛЕЙ-БЕЖЕВ', 'WONDERS-НАКЛЕЙ-БЕЛЫЙ']",0,False,3.9,4,True,Наклейки новогодние кружочки. Приходи Новый год,2,['Наклейки новогодние кружочки. Приходи Новый год']
1.0,1,['1000001986456'],False,product:78734,0.0,[78734],False,0,[],1,['WONDERS-МОРДАШК'],0,False,2.0,2,True,Мозайка 'Веселые мордашки',1,"[""Мозайка 'Веселые мордашки'""]"
1.0,1,['1000002061398'],False,product:81516,0.0,[81516],False,1,['ЦЕЛИНДР'],1,['WONDERS-ЦЕЛИНДР'],0,False,0.0,0,True,Логические цилиндры Монтессори,1,['Логические цилиндры Монтессори']
1.0,18,"['1000003467588', '1000003467595', '1000003467601', '1000003467618', '1000003467625', '1000003467632', '1000003467649', '1000003467656', '1000003467663', '1000003467670', '1000003467687', '1000003467694', '1000003467700', '1000003467717', '1000003467724', '1000003467731', '1000021349842', '1000021349859']",False,product:131411,0.0,[131411],False,0,[],18,"['WONDERS-ПАЗЛЖИВ-БЕЛЫЙ', 'WONDERS-ПАЗЛЖИВ-БИРЮЗ', 'WONDERS-ПАЗЛЖИВ-ГОЛУБ', 'WONDERS-ПАЗЛЖИВ-ЖЕЛТ', 'WONDERS-ПАЗЛЖИВ-ЗЕЛЕН', 'WONDERS-ПАЗЛЖИВ-ЗОЛОТ', 'WONDERS-ПАЗЛЖИВ-ИНДИГО', 'WONDERS-ПАЗЛЖИВ-КРАСН', 'WONDERS-ПАЗЛЖИВ-ЛАВАНД', 'WONDERS-ПАЗЛЖИВ-ОРАНЖ', 'WONDERS-ПАЗЛЖИВ-ПУРПУР', 'WONDERS-ПАЗЛЖИВ-РОЗОВ', 'WONDERS-ПАЗЛЖИВ-СЕРЫЙ', 'WONDERS-ПАЗЛЖИВ-СИНИЙ', 'WONDERS-ПАЗЛЖИВ-УГОЛЬН', 'WONDERS-ПАЗЛЖИВ-ФИОЛЕТ', 'WONDERS-ПАЗЛЖИВ-ФУКСИЯ', 'WONDERS-ПАЗЛЖИВ-ЧЕРН']",0,False,10.0,10,True,Пазлы 'Животные' деревянные,18,"[""Пазлы 'Животные' деревянные""]"
1.0,1,['4895136018106'],False,product:156489,0.0,[156489],False,0,[],1,['WONDERS-BB1900'],0,False,0.0,0,True,Книга для купания и игр в ванной 'Что любит?' Bondibon,1,"[""Книга для купания и игр в ванной 'Что любит?' Bondibon""]"
1.0,1,['4670006855216'],False,product:367773,0.0,[367773],False,0,[],1,['WONDERS-ШН64'],0,False,0.0,0,True,Шнуровка Гоня 'Три кота',1,"[""Шнуровка Гоня 'Три кота'""]"
1.0,1,['4670006855513'],False,product:419514,0.0,[419514],False,0,[],1,['WONDERS-СЧМ3007'],0,False,0.0,0,True,Счетный материал 'Палочки для счета' 50 деталей,1,"[""Счетный материал 'Палочки для счета' 50 деталей""]"
1.0,1,['1000011424184'],False,product:419365,0.0,[419365],False,0,[],1,['WONDERS-ШН58'],0,False,0.0,0,True,Шнуровка 'Кролик Ребекка' Алатойс,1,"[""Шнуровка 'Кролик Ребекка' Алатойс""]"
1.0,1,['4670006854127'],False,product:447181,0.0,[447181],False,0,[],1,['WONDERS-ЧС09'],0,False,0.0,0,True,Бизиборд 'Календарь природы',1,"[""Бизиборд 'Календарь природы'""]"
1.0,1,['4670006856596'],False,product:487978,0.0,[487978],False,0,[],1,['WONDERS-СОР33'],0,False,0.0,0,True,Деревянная игрушка Сортер,1,['Деревянная игрушка Сортер']
1.0,4,"['1000019005781', '1000019005798', '1000019005804', '1000019005811']",False,product:711297,0.0,[711297],False,0,[],4,"['WONDERS-ВОЛЧОК-ЖЕЛТ', 'WONDERS-ВОЛЧОК-ОРАНЖ', 'WONDERS-ВОЛЧОК-РОЗОВ', 'WONDERS-ВОЛЧОК-СИНИЙ']",0,False,0.0,0,True,Деревянная игрушка 'Волчок',4,"[""Деревянная игрушка 'Волчок'""]"
1.0,1,['4670006857692'],False,product:817008,0.0,[817008],False,0,[],1,['WONDERS-СОР61'],0,False,0.0,0,True,Сортер для малышей деревянный Монтессори рамка-вкладыш 'Животные' 18 деталей,1,"[""Сортер для малышей деревянный Монтессори рамка-вкладыш 'Животные' 18 деталей""]"
1.0,6,"['1000023390309', '1000023390316', '1000023390323', '1000023390330', '1000023390347', '1000023390354']",False,product:871312,0.0,[871312],False,0,[],6,"['WONDERS-В54272-БЕЖЕВ', 'WONDERS-В54272-БЕЛЫЙ', 'WONDERS-В54272-ГОЛУБ', 'WONDERS-В54272-ЖЕЛТ', 'WONDERS-В54272-ЗЕЛЕН', 'WONDERS-В54272-РОЗОВ']",0,False,0.0,0,True,Игрушка 'Утенок на колесиках',6,"[""Игрушка 'Утенок на колесиках'""]"
1.0,3,"['4606088041209', '4606088041216', '4606088041223']",False,product:900284,0.0,[900284],False,0,[],3,"['WONDERS-04120-ЗЕЛЕН', 'WONDERS-04120-КОРИЧН', 'WONDERS-04120-СИНИЙ']",0,False,0.0,0,True,Пазлы детские контурные для малышей Дикие Домашние животные Транспорт. Половинки,3,['Пазлы детские контурные для малышей Дикие Домашние животные Транспорт. Половинки']
1.0,1,['4670006857388'],False,product:915697,0.0,[915697],False,0,[],1,['WONDERS-ШН124'],0,False,0.0,0,True,Деревянная игрушка-шнуровка Ёжик,1,['Деревянная игрушка-шнуровка Ёжик']
1.0,1,['4606088019963'],False,product:925125,0.0,[925125],False,0,[],1,['WONDERS-01996'],0,False,0.0,0,True,Лото детское 'Овощи фрукты ягоды' деревянное. Настольная детская игра,1,"[""Лото детское 'Овощи фрукты ягоды' деревянное. Настольная детская игра""]"
1.0,1,['4606088041162'],False,product:938702,0.0,[938702],False,0,[],1,['WONDERS-04116'],0,False,0.0,0,True,Магнитная игра Мозаика с заданиями (16 карточек),1,['Магнитная игра Мозаика с заданиями (16 карточек)']
1.0,1,['4606088040585'],False,product:938755,0.0,[938755],False,0,[],1,['WONDERS-04058'],0,False,0.0,0,True,Кукла-перчатка 'Единорог',1,"[""Кукла-перчатка 'Единорог'""]"
1.0,10,"['1000070163260', '4606088036489', '4606088036496', '4606088036502', '4606088036519', '4606088036526', '4606088036540', '4606088036557', '4606088036748', '4606088036755']",False,product:939089,0.0,[939089],False,0,[],10,"['WONDERS-КУКПЕРЧ-ВНУЧКА', 'WONDERS-КУКПЕРЧ-ВОЛК', 'WONDERS-КУКПЕРЧ-ЗАЯЦ', 'WONDERS-КУКПЕРЧ-КОТ', 'WONDERS-КУКПЕРЧ-КУРОЧКА', 'WONDERS-КУКПЕРЧ-ЛИСА', 'WONDERS-КУКПЕРЧ-ЛЯГУШКА', 'WONDERS-КУКПЕРЧ-МЕДВЕДЬ', 'WONDERS-КУКПЕРЧ-МЫШКА', 'WONDERS-КУКПЕРЧ-ПЕТУШОК']",0,False,69.0,69,False,Кукла-перчатка. Кукольный театр. Лиса Мышка Медведь Кот Заяц Лягушка,10,['Кукла-перчатка. Кукольный театр. Лиса Мышка Медведь Кот Заяц Лягушка']
1.0,5,"['1000027916758', '1000058035350', '4606088000800', '4606088000817', '4606088000848']",False,product:1033468,0.0,[1033468],False,0,[],5,"['WONDERS-00082-БЕЖЕВ', 'WONDERS-00082-ГОЛУБ', 'WONDERS-00082-ЗЕЛЕН', 'WONDERS-00082-КОРИЧН', 'WONDERS-00082-ОРАНЖ']",0,False,0.0,0,True,Настольная игра для детей Лото 'Животные' 'Растения' 'Кто где живет' 'Собирай-ка',5,"[""Настольная игра для детей Лото 'Животные' 'Растения' 'Кто где живет' 'Собирай-ка'""]"
1.0,5,"['4606088028361', '4606088028385', '4606088028651', '4606088037547', '4606088038193']",False,product:1280742,0.0,[1280742],False,0,[],5,"['WONDERS-03754-БИРЮЗ', 'WONDERS-03754-ГОЛУБ', 'WONDERS-03754-ЖЕЛТ', 'WONDERS-03754-КРАСН', 'WONDERS-03754-ЛАВАНД']",0,False,17.0,17,False,Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года,5,['Развивающая игра на липучках изучаем цвета Мой дом Овощи и фрукты Формы Времена года']
1.0,1,['4606088029917'],False,product:1500384,0.0,[1500384],False,0,[],1,['WONDERS-02991'],0,False,0.0,0,True,Деревянная развивающая игра на логику 'Весёлые столбики' методика Монтессори,1,"[""Деревянная развивающая игра на логику 'Весёлые столбики' методика Монтессори""]"
1.0,12,"['4606088044293', '4606088044309', '4606088044316', '4606088044323', '4606088044330', '4606088044347', '4606088044354', '4606088044361', '4606088044408', '4606088044415', '4606088044422', '4606088044439']",False,product:1830487,0.0,[1830487],False,0,[],12,"['WONDERS-04430-БЕЛЫЙ-МАЛЫЙ', 'WONDERS-04430-ЖЕЛТ-МАЛЫЙ', 'WONDERS-04430-ЗЕЛЕН-БОЛЬШОЙ', 'WONDERS-04430-КОНФЕТН-ОВАЛ', 'WONDERS-04430-КОРАЛЛ-КРУГ', 'WONDERS-04430-КОРИЧН-БОЛЬШОЙ', 'WONDERS-04430-МАНГО-ОВАЛ', 'WONDERS-04430-РОЗОВ-МАЛЫЙ', 'WONDERS-04430-РЫЖИЙ-БОЛЬШОЙ', 'WONDERS-04430-СЕРЕБРН-КРУГ', 'WONDERS-04430-СЕРЫЙ-БОЛЬШОЙ', 'WONDERS-04430-ЧЕРН-МАЛЫЙ']",0,False,17.0,17,False,Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф,12,"[""Раскраска на доске 'Животные': Котик Единорог Лев Фламинго Жираф""]"
1.0,1,['4606088043784'],False,product:1832834,0.0,[1832834],False,0,[],1,['WONDERS-04378'],0,False,0.0,0,True,Развивающая настольная игра в слова 'Словодел'. Составь слово,1,"[""Развивающая настольная игра в слова 'Словодел'. Составь слово""]"
1.0,4,"['4606088046044', '4606088046068', '4606088046082', '4606088046099']",False,product:2015342,0.0,[2015342],False,0,[],4,"['WONDERS-04604-АМЕТИС', 'WONDERS-04604-БЕЛЫЙ', 'WONDERS-04604-КОНФЕТН', 'WONDERS-04604-КОРИЧН']",0,False,23.0,23,False,Набор юного археолога 'Раскопки. Технозавры': драгоценные камни воины скелеты,4,"[""Набор юного археолога 'Раскопки. Технозавры': драгоценные камни воины скелеты""]"
1.0,2,"['4606088047690', '4606088047706']",False,product:2201006,0.0,[2201006],False,0,[],2,"['WONDERS-04769-ГОЛУБ', 'WONDERS-04769-КРАСН']",0,False,2.0,2,True,Детская настольная игра 'Что я делаю?' из серии Кто я? и Где я нахожусь?,2,"[""Детская настольная игра 'Что я делаю?' из серии Кто я? и Где я нахожусь?""]"
1.0,16,"['1000064831854', '1000064831861', '1000064831885', '1000064831892', '1000064831908', '1000073572205', '1000073572229', '1000073572236', '1000073572250', '1000074059262', '1000074059279', '1000074215187', '1000074215194', '1000074215279', '1000074215286', '2900099337545']",False,product:2201234,0.0,[2201234],False,0,[],16,"['WONDERS-МЯЧ-АЛЫЙ-2', 'WONDERS-МЯЧ-АМЕТИС-1', 'WONDERS-МЯЧ-ВИШН-1', 'WONDERS-МЯЧ-ВИШН-2', 'WONDERS-МЯЧ-ГОЛУБ-2', 'WONDERS-МЯЧ-ЖЕЛТ-1', 'WONDERS-МЯЧ-ЖЕЛТ-2', 'WONDERS-МЯЧ-ЗОЛОТ-1', 'WONDERS-МЯЧ-ИНДИГО-2', 'WONDERS-МЯЧ-КОНФЕТН-1', 'WONDERS-МЯЧ-КОНФЕТН-2', 'WONDERS-МЯЧ-КРАСН-1', 'WONDERS-МЯЧ-МАРСАЛ-2', 'WONDERS-МЯЧ-ПУРПУР-1', 'WONDERS-МЯЧ-ПУРПУР-2', 'WONDERS-МЯЧ-СИНИЙ-1']",0,False,72.0,72,False,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,16,['Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте']
1.0,6,"['1000065759072', '1000065759089', '1000065759096', '1000065759102', '1000065759119', '1000065759126']",False,product:2222984,0.0,[2222984],False,0,[],6,"['WONDERS-ТИГ28-ГОЛУБ', 'WONDERS-ТИГ28-ЖЕЛТ', 'WONDERS-ТИГ28-ЗЕЛЕН', 'WONDERS-ТИГ28-ОРАНЖ', 'WONDERS-ТИГ28-РОЗОВ', 'WONDERS-ТИГ28-ФУКСИЯ']",0,False,5.0,5,True,Антистресс игрушка браслет мялка-тянучка светится,6,['Антистресс игрушка браслет мялка-тянучка светится']
1.0,2,"['4606088047324', '4606088051246']",False,product:2279644,0.0,[2279644],False,0,[],2,"['WONDERS-05123-АЛЫЙ', 'WONDERS-05123-ГОЛУБ']",0,False,0.0,0,True,Настольная детская игра ходилка бродилка Зимняя Новогодняя,2,['Настольная детская игра ходилка бродилка Зимняя Новогодняя']
1.0,2,"['4606088046013', '4606088049922']",False,product:2280409,0.0,[2280409],False,0,[],2,"['WONDERS-04992-БЕЛЫЙ', 'WONDERS-04992-ЧЕРН']",0,False,2.0,2,True,Кружка новогодняя под роспись 'Снеговик Пингвины с красками',2,"[""Кружка новогодняя под роспись 'Снеговик Пингвины с красками'""]"
1.0,1,['2900091963247'],False,product:2336414,0.0,[2336414],False,0,[],1,['WONDERS-9196324'],0,False,0.0,0,True,Конструктор-трансформер 'Паровоз' 3 варианта сборки 305 деталей,1,"[""Конструктор-трансформер 'Паровоз' 3 варианта сборки 305 деталей""]"
1.0,4,"['6900076736329', '6900076736336', '6900076736343', '6900095701230']",False,product:2378213,0.0,[2378213],False,0,[],4,"['WONDERS-СИНТРАК-ЗЕЛЕН', 'WONDERS-СИНТРАК-КОРИЧН', 'WONDERS-СИНТРАК-ОРАНЖ', 'WONDERS-СИНТРАК-СИНИЙ']",0,False,20.0,20,False,Пазл детский 'Синий трактор' транспорт животные на ферме 35 элементов,4,"[""Пазл детский 'Синий трактор' транспорт животные на ферме 35 элементов""]"
1.0,5,"['4606088050812', '4606088050829', '4606088050836', '4606088050843', '4606088050850']",False,product:2379766,0.0,[2379766],False,0,[],5,"['WONDERS-05081-ЖЕЛТ', 'WONDERS-05081-ЗЕЛЕН', 'WONDERS-05081-КРАСН', 'WONDERS-05081-СИНИЙ', 'WONDERS-05081-ФИОЛЕТ']",0,False,0.0,0,True,Веселая настольная игра Объяснялка Объясни жестами,5,['Веселая настольная игра Объяснялка Объясни жестами']
1.0,8,"['1000073839780', '1000073839797', '1000073839803', '1000073839810', '1000073839827', '1000074057145', '2900073935958', '2900073935989']",False,product:2449674,0.0,[2449674],False,0,[],8,"['WONDERS-ТАТУ-БЕЛЫЙ', 'WONDERS-ТАТУ-ЗЕЛЕН', 'WONDERS-ТАТУ-КОНФЕТН', 'WONDERS-ТАТУ-ЛАВАНД', 'WONDERS-ТАТУ-ЛИМОН', 'WONDERS-ТАТУ-МАНГО', 'WONDERS-ТАТУ-ПУДР', 'WONDERS-ТАТУ-РОЗОВ']",0,False,24.0,24,False,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,8,['Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги']
